id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4,location.latitude,location.longitude,location.human_address
13382274,JH168483,2024-02-27T16:00:00.000,024XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1125,011,27,28,08B,1160340,1898631,2024,2024-03-06T15:41:57.000,41.877545896,-87.686737346,48,21184,29,785,46,28,16,138,27,41.877545896,-87.686737346,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381981,JH168087,2024-02-27T16:00:00.000,074XX S EXCHANGE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0334,003,7,43,05,1194872,1856275,2024,2024-03-06T15:41:57.000,41.76053525,-87.561344566,43,22538,39,421,37,24,18,213,5,41.76053525,-87.561344566,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384088,JH170619,2024-02-27T16:00:00.000,049XX S PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SCHOOL - PUBLIC BUILDING,False,True,0821,008,14,57,08B,1150535,1871458,2024,2024-03-06T15:41:57.000,41.80317674,-87.723447381,49,22248,54,698,8,56,13,103,14,41.80317674,-87.723447381,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381932,JH168036,2024-02-27T16:00:00.000,111XX S PEORIA ST,0460,BATTERY,SIMPLE,STREET,False,False,2234,022,21,75,08B,1172304,1831034,2024,2024-03-06T15:41:57.000,41.691796389,-87.64479647,45,22212,74,663,22,13,9,263,21,41.691796389,-87.64479647,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13389678,JH171308,2024-02-27T16:00:00.000,017XX W PRYOR AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SCHOOL - PUBLIC GROUNDS,False,False,2212,022,19,75,04B,,,2024,2024-03-06T15:41:57.000,,,,,,,,,,,,,,
13382849,JH169036,2024-02-27T16:00:00.000,012XX W 108TH ST,0560,ASSAULT,SIMPLE,STREET,False,False,2234,022,21,75,08A,1169969,1833162,2024,2024-03-06T15:41:57.000,41.697686864,-87.653283694,45,22212,74,315,22,13,9,263,21,41.697686864,-87.653283694,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381895,JH168038,2024-02-27T16:00:00.000,011XX W ARGYLE ST,2031,NARCOTICS,POSSESS - METHAMPHETAMINE,SIDEWALK,True,False,2033,020,48,3,18,1167825,1933572,2024,2024-03-06T15:41:57.000,41.973267845,-87.658244449,40,22616,31,634,16,15,2,36,48,41.973267845,-87.658244449,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383236,JH169586,2024-02-27T16:00:00.000,012XX N PARKSIDE AVE,0560,ASSAULT,SIMPLE,STREET,False,False,2531,025,29,25,08A,1138453,1907598,2024,2024-03-06T15:41:57.000,41.902576836,-87.766884193,52,4299,26,565,7,5,6,154,29,41.902576836,-87.766884193,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383361,JH169612,2024-02-27T15:56:00.000,008XX S LAWNDALE AVE,0810,THEFT,OVER $500,STREET,False,False,1133,011,24,27,06,1151845,1896012,2024,2024-03-06T15:41:57.000,41.870530454,-87.717997831,36,21572,28,704,14,30,16,141,24,41.870530454,-87.717997831,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381904,JH168027,2024-02-27T15:50:00.000,058XX S MARYLAND AVE,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,True,0235,002,5,41,08A,1182885,1866522,2024,2024-03-06T15:41:57.000,41.788940779,-87.604958685,32,22260,8,154,33,60,24,132,3,41.788940779,-87.604958685,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382075,JH168261,2024-02-27T15:45:00.000,031XX S GILES AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,,False,False,0211,002,4,35,11,1178780,1884282,2024,2024-03-06T15:41:57.000,41.837770166,-87.619469218,48,21194,1,25,10,40,24,169,9,41.837770166,-87.619469218,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382128,JH167972,2024-02-27T15:45:00.000,012XX N WELLS ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1821,018,2,8,06,1174484,1908605,2024,2024-03-06T15:41:57.000,41.904610971,-87.634506427,51,14926,37,290,11,54,14,198,2,41.904610971,-87.634506427,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381808,JH167964,2024-02-27T15:44:00.000,010XX W 103RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,2232,022,21,73,14,1170999,1836512,2024,2024-03-06T15:41:57.000,41.706857405,-87.64941498,45,22212,72,595,22,13,9,253,21,41.706857405,-87.64941498,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381946,JH167942,2024-02-27T15:44:00.000,010XX W 103RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,True,False,2232,022,21,73,15,1170999,1836512,2024,2024-03-06T15:41:57.000,41.706857405,-87.64941498,45,22212,72,595,22,13,9,253,21,41.706857405,-87.64941498,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381918,JH167987,2024-02-27T15:40:00.000,029XX N PARKSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,2514,025,31,19,14,1138200,1918888,2024,2024-03-06T15:41:57.000,41.933562459,-87.767539922,7,22254,19,82,17,52,6,177,31,41.933562459,-87.767539922,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384007,JH170625,2024-02-27T15:40:00.000,060XX W GUNNISON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1622,016,45,11,06,1134702,1931601,2024,2024-03-06T15:41:57.000,41.968510876,-87.780093519,20,21869,11,779,50,48,12,43,45,41.968510876,-87.780093519,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381914,JH168168,2024-02-27T15:39:00.000,020XX W RICE ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1212,012,36,24,06,1162614,1905670,2024,2024-03-06T15:41:57.000,41.89681418,-87.678190504,16,21560,25,476,11,4,15,63,36,41.89681418,-87.678190504,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381758,JH167921,2024-02-27T15:37:00.000,039XX W FILLMORE ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),VACANT LOT / LAND,True,False,1132,011,24,29,18,1150270,1895082,2024,2024-03-06T15:41:57.000,41.868009263,-87.723804469,36,21572,30,98,14,30,16,142,24,41.868009263,-87.723804469,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381805,JH167892,2024-02-27T15:35:00.000,047XX W IRVING PARK RD,1340,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,CTA BUS,False,False,1722,017,45,15,14,1143774,1926166,2024,2024-03-06T15:41:57.000,41.953431188,-87.746872514,20,22618,15,139,50,21,1,11,45,41.953431188,-87.746872514,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381796,JH167941,2024-02-27T15:35:00.000,016XX S KEELER AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1012,010,24,29,26,1148655,1891522,2024,2024-03-06T15:41:57.000,41.858271505,-87.729825364,36,21569,30,753,14,57,21,109,24,41.858271505,-87.729825364,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381898,JH167920,2024-02-27T15:34:00.000,034XX W ADDISON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1732,017,35,21,06,1152941,1923727,2024,2024-03-06T15:41:57.000,41.946561316,-87.713238439,15,21538,16,325,12,39,1,20,35,41.946561316,-87.713238439,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381878,JH167913,2024-02-27T15:32:00.000,023XX N MC VICKER AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,2512,025,36,19,26,1135681,1914887,2024,2024-03-06T15:41:57.000,41.922628507,-87.776892687,52,22615,19,77,44,2,6,183,36,41.922628507,-87.776892687,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381831,JH168026,2024-02-27T15:30:00.000,018XX S WESTERN AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,COMMERCIAL / BUSINESS OFFICE,True,False,1234,012,25,31,04A,1160668,1890864,2024,2024-03-06T15:41:57.000,41.856225712,-87.685748148,8,14920,33,4,26,43,15,121,25,41.856225712,-87.685748148,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382158,JH168238,2024-02-27T15:30:00.000,007XX E 100TH PL,0460,BATTERY,SIMPLE,DAY CARE CENTER,False,False,0511,005,8,50,08B,1183253,1838562,2024,2024-03-06T15:41:57.000,41.712207035,-87.604477824,9,21861,47,643,35,19,10,250,10,41.712207035,-87.604477824,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382888,JH167923,2024-02-27T15:30:00.000,077XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0621,006,17,71,08B,1172306,1853636,2024,2024-03-06T15:41:57.000,41.753819454,-87.644126664,17,21554,70,572,31,59,20,229,17,41.753819454,-87.644126664,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382714,JH168772,2024-02-27T15:30:00.000,010XX W 103RD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,GAS STATION,False,False,2232,022,21,73,04A,1170999,1836512,2024,2024-03-06T15:41:57.000,41.706857405,-87.64941498,45,22212,72,595,22,13,9,253,21,41.706857405,-87.64941498,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381948,JH167935,2024-02-27T15:30:00.000,018XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1234,012,25,31,14,1160668,1890864,2024,2024-03-06T15:41:57.000,41.856225712,-87.685748148,8,14920,33,4,26,43,15,121,25,41.856225712,-87.685748148,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382141,JH168273,2024-02-27T15:30:00.000,004XX E 62ND ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,0313,003,20,42,04B,1180209,1864001,2024,2024-03-06T15:41:57.000,41.782084708,-87.614847802,53,22260,9,331,4,60,18,275,20,41.782084708,-87.614847802,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381747,JH167915,2024-02-27T15:29:00.000,073XX S CALIFORNIA AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,0835,008,18,66,06,1158977,1855923,2024,2024-03-06T15:41:57.000,41.760377957,-87.692910689,6,21867,64,333,30,58,13,226,18,41.760377957,-87.692910689,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382080,JH167937,2024-02-27T15:29:00.000,022XX S KEELER AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,1013,010,22,29,04A,1148745,1888718,2024,2024-03-06T15:41:57.000,41.850575241,-87.729567376,14,21569,30,125,28,57,21,161,22,41.850575241,-87.729567376,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381937,JH167897,2024-02-27T15:25:00.000,001XX W ONTARIO ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,1832,018,42,8,08A,1175327,1904462,2024,2024-03-06T15:41:57.000,41.893223483,-87.63153437,22,4446,37,670,36,55,14,72,42,41.893223483,-87.63153437,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381838,JH167980,2024-02-27T15:25:00.000,013XX S SACRAMENTO DR,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1022,010,24,29,08A,1156172,1893743,2024,2024-03-06T15:41:57.000,41.864217865,-87.702173146,36,21569,30,132,14,57,21,152,24,41.864217865,-87.702173146,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381993,JH168014,2024-02-27T15:24:00.000,079XX S COTTAGE GROVE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,0624,006,6,44,24,1182930,1852635,2024,2024-03-06T15:41:57.000,41.750832464,-87.605224746,9,21546,40,247,35,61,20,227,10,41.750832464,-87.605224746,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381841,JH167894,2024-02-27T15:20:00.000,031XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0912,009,12,59,06,1166183,1883676,2024,2024-03-06T15:41:57.000,41.836385231,-87.66571041,26,14920,56,192,1,43,23,165,12,41.836385231,-87.66571041,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382160,JH168228,2024-02-27T15:20:00.000,103XX S ELIZABETH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SCHOOL - PUBLIC GROUNDS,False,False,2232,022,21,73,04A,1169846,1836216,2024,2024-03-06T15:41:57.000,41.706070186,-87.653645803,18,22212,72,595,22,13,9,253,21,41.706070186,-87.653645803,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381750,JH167898,2024-02-27T15:14:00.000,0000X W 114TH PL,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,0522,005,9,49,06,1178035,1829047,2024,2024-03-06T15:41:57.000,41.686216146,-87.623874549,45,21861,45,660,22,19,10,267,11,41.686216146,-87.623874549,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381776,JH167905,2024-02-27T15:08:00.000,094XX S ASHLAND AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,2221,022,21,73,06,1167325,1842212,2024,2024-03-06T15:41:57.000,41.722578383,-87.662706548,18,21554,72,195,13,59,9,245,21,41.722578383,-87.662706548,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382011,JH167896,2024-02-27T15:05:00.000,023XX S WESTERN AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1034,010,25,31,08A,1160741,1888255,2024,2024-03-06T15:41:57.000,41.849064835,-87.685552443,8,14920,33,204,26,43,21,159,25,41.849064835,-87.685552443,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382215,JH167878,2024-02-27T15:05:00.000,075XX S PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0833,008,18,65,08B,1151002,1854551,2024,2024-03-06T15:41:57.000,41.756772166,-87.722175346,6,4300,69,571,30,8,13,209,18,41.756772166,-87.722175346,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381749,JH167869,2024-02-27T15:01:00.000,047XX S GREENWOOD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,0222,002,4,39,26,1184377,1873903,2024,2024-03-06T15:41:57.000,41.809160011,-87.599256982,1,21192,5,399,10,10,24,113,9,41.809160011,-87.599256982,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381772,JH167862,2024-02-27T15:00:00.000,018XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,CTA BUS,False,False,1421,014,1,22,08B,1157411,1912205,2024,2024-03-06T15:41:57.000,41.914854204,-87.697122297,24,22535,23,180,41,1,7,171,1,41.914854204,-87.697122297,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381973,JH168065,2024-02-27T15:00:00.000,007XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,APARTMENT,True,False,1224,012,34,28,08A,1171187,1900758,2024,2024-03-06T15:41:57.000,41.883151383,-87.646847771,41,4452,29,784,46,45,15,92,27,41.883151383,-87.646847771,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382413,JH168608,2024-02-27T15:00:00.000,057XX S STONY ISLAND AVE,0810,THEFT,OVER $500,STREET,False,False,0235,002,5,41,06,1187856,1867342,2024,2024-03-06T15:41:57.000,41.79107391,-87.586705889,32,22260,8,502,33,60,18,262,3,41.79107391,-87.586705889,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384209,JH170414,2024-02-27T15:00:00.000,015XX W HOWARD ST,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,2422,024,49,1,06,1164550,1950346,2024,2024-03-06T15:41:57.000,42.019366321,-87.669809371,3,21853,10,340,5,9,11,32,49,42.019366321,-87.669809371,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381900,JH168081,2024-02-27T15:00:00.000,056XX W LAKE ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1512,015,29,25,06,1138389,1902211,2024,2024-03-06T15:41:57.000,41.887795397,-87.767249835,52,22216,26,672,7,32,25,85,29,41.887795397,-87.767249835,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382242,JH168362,2024-02-27T15:00:00.000,101XX S LA SALLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0511,005,9,49,14,1177057,1837819,2024,2024-03-06T15:41:57.000,41.710309825,-87.627191521,30,21861,45,569,43,19,10,250,11,41.710309825,-87.627191521,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382422,JH168581,2024-02-27T15:00:00.000,077XX S ADA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,0612,006,17,71,14,1168787,1853358,2024,2024-03-06T15:41:57.000,41.753133218,-87.657030586,17,21554,70,572,31,59,20,230,17,41.753133218,-87.657030586,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381792,JH167926,2024-02-27T15:00:00.000,057XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0232,002,20,40,07,1177693,1867004,2024,2024-03-06T15:41:57.000,41.790382559,-87.623981221,53,22260,7,403,4,60,24,268,20,41.790382559,-87.623981221,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382105,JH167938,2024-02-27T15:00:00.000,023XX S WABASH AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0131,001,3,33,08B,1177116,1888799,2024,2024-03-06T15:41:57.000,41.850202933,-87.625438506,48,21194,34,193,9,40,22,94,8,41.850202933,-87.625438506,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381846,JH167931,2024-02-27T14:59:00.000,066XX N RIDGE BLVD,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,2412,024,40,2,08B,1162129,1944155,2024,2024-03-06T15:41:57.000,42.002429225,-87.678892519,42,21853,20,320,27,9,11,46,40,42.002429225,-87.678892519,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381899,JH167903,2024-02-27T14:58:00.000,066XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0722,007,6,68,15,1176101,1860941,2024,2024-03-06T15:41:57.000,41.773780944,-87.630000474,31,21559,66,435,32,11,17,201,4,41.773780944,-87.630000474,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381720,JH167866,2024-02-27T14:55:00.000,067XX S KEELER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0833,008,23,65,14,1149533,1859512,2024,2024-03-06T15:41:57.000,41.770414495,-87.727430978,23,21867,63,318,15,58,13,209,23,41.770414495,-87.727430978,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381893,JH167893,2024-02-27T14:54:00.000,002XX E HURON ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,False,False,1834,018,2,8,02,1178046,1905133,2024,2024-03-06T15:41:57.000,41.895003278,-87.62152816,22,21182,37,158,36,6,14,74,2,41.895003278,-87.62152816,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382079,JH167985,2024-02-27T14:52:00.000,051XX S LAKE PARK AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0234,002,4,41,06,1187537,1871358,2024,2024-03-06T15:41:57.000,41.802101704,-87.587747851,1,21192,8,405,10,10,24,122,9,41.802101704,-87.587747851,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381920,JH167859,2024-02-27T14:51:00.000,051XX W WEST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1532,015,28,25,08B,1141913,1900493,2024,2024-03-06T15:41:57.000,41.883016472,-87.754350959,11,22216,26,696,23,32,25,81,28,41.883016472,-87.754350959,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381909,JH167936,2024-02-27T14:47:00.000,053XX N MAGNET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1622,016,45,11,14,1137097,1935029,2024,2024-03-06T15:41:57.000,41.977874837,-87.77120436,20,21869,11,693,50,48,12,43,45,41.977874837,-87.77120436,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382213,JH167873,2024-02-27T14:45:00.000,027XX W 68TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,0831,008,16,66,04B,1159381,1859440,2024,2024-03-06T15:41:57.000,41.770020864,-87.6913338,44,21867,64,383,31,58,13,208,16,41.770020864,-87.6913338,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382626,JH168777,2024-02-27T14:45:00.000,018XX W GARFIELD BLVD,0460,BATTERY,SIMPLE,SCHOOL - PRIVATE GROUNDS,False,False,0932,009,16,61,08B,1165049,1868207,2024,2024-03-06T15:41:57.000,41.793960663,-87.670309432,19,22257,59,767,2,37,23,128,16,41.793960663,-87.670309432,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381800,JH167846,2024-02-27T14:45:00.000,019XX W FOSTER AVE,0560,ASSAULT,SIMPLE,TAVERN / LIQUOR STORE,False,False,2032,020,40,4,08A,1162577,1934548,2024,2024-03-06T15:41:57.000,41.976057889,-87.67751502,46,22616,6,106,24,15,2,59,40,41.976057889,-87.67751502,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381723,JH167860,2024-02-27T14:45:00.000,0000X E WALTON ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1833,018,42,8,06,1176654,1906931,2024,2024-03-06T15:41:57.000,41.899968652,-87.626586147,22,21182,37,104,36,6,14,71,42,41.899968652,-87.626586147,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381860,JH168042,2024-02-27T14:32:00.000,007XX S DEARBORN ST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,0123,001,4,32,06,1176036,1897078,2024,2024-03-06T15:41:57.000,41.872945426,-87.629153024,48,14913,38,12,10,35,22,144,9,41.872945426,-87.629153024,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381725,JH167855,2024-02-27T14:30:00.000,041XX N CLARENDON AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1915,019,46,3,08A,1170176,1927667,2024,2024-03-06T15:41:57.000,41.957013189,-87.649772575,37,21186,31,577,39,53,5,5,46,41.957013189,-87.649772575,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381834,JH167802,2024-02-27T14:30:00.000,018XX S HALSTED ST,0460,BATTERY,SIMPLE,STREET,False,False,1235,012,25,31,08B,1171318,1891485,2024,2024-03-06T15:41:57.000,41.857702719,-87.646639135,8,14920,33,250,48,43,15,158,25,41.857702719,-87.646639135,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382125,JH168138,2024-02-27T14:30:00.000,074XX S COLES AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0334,003,7,43,05,1195230,1856574,2024,2024-03-06T15:41:57.000,41.761346904,-87.560022659,43,22538,39,421,37,24,18,213,5,41.761346904,-87.560022659,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
